latitude_surface_hole,longitude_surface_hole
31.595928,-101.886796
31.607093,-101.873449
31.60678,-101.87914
31.599392,-101.877101
31.645725,-101.891554
31.633137,-101.896193
31.606675,-101.90159
31.403933,-101.810323
31.424991,-101.797114
31.552718,-101.848944
31.550541,-101.843245
31.552483,-101.835226
31.567227,-101.884561
31.496305,-101.827875
31.478695,-101.901139
31.640885,-101.862265
31.630841,-101.806779
31.627842,-101.819173
31.598783,-101.814511
31.599671,-101.827871
31.544755,-101.851166
31.530062,-101.897732
31.400352,-101.840129
31.599002,-101.778835
31.559757,-101.819222
31.55902,-101.823704
31.641614,-101.827652
31.64843,-101.829908
31.647508,-101.834362
31.613508,-101.899142
31.557507,-102.01042
31.570907,-101.819685
31.417308,-101.801396
31.570043,-101.889416
31.637966,-101.808825
31.543256,-101.841255
31.648137,-101.816161
31.63978,-101.818028
31.488476,-101.866659
31.614416,-101.803606
31.390133,-101.849649
31.621413,-101.781871
31.609951,-101.995983
31.567799,-101.848476
31.626343,-101.792368
31.548038,-101.852179
31.547377,-101.85624
31.565321,-101.861051
31.561849,-101.86002
31.594695,-102.013044
31.6274,-101.805745
31.623816,-101.80437
31.603452,-101.811421
31.616091,-101.832948
31.630078,-101.810994
31.510794,-101.851406
31.555721,-101.836321
31.582733,-101.800928
31.532093,-101.889216
31.549526,-101.897106
31.585454,-101.806106
31.641683,-101.792215
31.639922,-101.800505
31.475055,-101.875993
31.546656,-101.842521
31.574614,-101.85541
31.570564,-101.854184
31.561278,-101.829187
31.443965,-101.88354
31.614437,-101.894613
31.643792,-101.899536
31.565752,-101.875006
31.570998,-101.885466
31.519614,-101.884258
31.520595,-101.889865
31.527324,-101.892632
31.541574,-101.850034
31.543188,-101.858024
31.552663,-101.878879
31.559853,-101.851377
31.561304,-101.843383
31.570548,-101.961608
31.576151,-101.936786
31.602833,-101.889242
31.565262,-101.951281
31.572288,-101.953665
31.563356,-101.95953
31.443444,-101.866974
31.553522,-101.944751
31.577959,-101.928628
31.447097,-101.874724
31.461223,-101.961046
31.499822,-101.776224
31.588231,-101.884505
31.571077,-101.926502
31.580098,-101.920655
31.573014,-101.917979
31.302295,-101.779306
31.428039,-101.859471
31.278844,-101.794517
31.649644,-101.807312
31.576529,-101.794805
31.558249,-101.94849
31.614062,-101.779512
31.556505,-101.956464
31.617319,-101.820237
31.610061,-101.813365
31.482274,-102.005049
31.597293,-101.845082
31.372329,-101.904353
31.608609,-101.821637
31.364963,-101.902401
31.374208,-101.89817
31.366652,-101.895839
31.416412,-101.909387
31.376109,-101.887406
31.412694,-101.94911
31.360269,-101.891552
31.399721,-101.946892
31.42142,-101.918479
31.42803,-101.919922
31.398312,-101.954192
31.432948,-101.930043
31.535478,-101.947763
31.435516,-101.922207
31.435123,-101.85345
31.390936,-101.890005
31.38641,-101.870355
31.410143,-101.899453
31.384565,-101.878899
31.332917,-101.905203
31.391541,-101.876073
31.572099,-102.089398
31.600243,-102.037389
31.331314,-101.890466
31.287974,-101.818186
31.594825,-102.02632
31.560692,-102.152729
31.585946,-102.033049
31.56508,-102.087364
31.563435,-102.095808
31.595946,-101.99144
31.602222,-102.029093
31.565329,-102.008448
31.484215,-101.961273
31.43154,-102.043258
31.534256,-101.898938
31.59043,-101.84235
31.608873,-101.800171
31.543213,-102.080807
31.561135,-102.104557
31.55136,-101.953825
31.602124,-101.997637
31.519021,-101.958563
31.595892,-101.891953
31.551656,-101.941883
31.556598,-101.944941
31.646048,-102.021144
31.588445,-102.007303
31.565076,-101.947417
31.562588,-101.953887
31.545899,-101.926123
31.59918,-101.79715
31.607009,-101.795149
31.556079,-101.787636
31.527128,-101.878775
31.622252,-101.812835
31.462314,-101.987338
31.491946,-102.001214
31.411405,-101.825809
31.391625,-101.88108
31.420158,-101.886008
31.428034,-101.850383
31.648417,-101.977408
31.280659,-101.798352
31.549893,-101.949715
31.287919,-101.797209
31.422682,-101.848859
31.399777,-101.85174
31.587723,-101.895182
31.585724,-101.95275
31.543917,-101.934808
31.558632,-101.939472
31.517028,-101.928519
31.515257,-101.936895
31.407428,-101.890895
31.601016,-102.001861
31.607403,-101.995251
31.488575,-101.936156
31.426119,-101.848134
31.598675,-101.995753
31.491377,-101.952189
31.486397,-101.976736
31.483491,-101.970955
31.482825,-101.978757
31.477937,-101.991532
31.475441,-102.010086
31.491099,-101.957244
31.483549,-101.997479
31.397039,-101.825943
31.439075,-101.863921
31.459728,-101.886117
31.643212,-101.93545
31.644521,-101.92722
31.497813,-101.977896
31.493493,-101.944361
31.467852,-101.914364
31.383102,-101.895798
31.498401,-101.819847
31.495973,-101.89988
31.578091,-101.887782
31.492015,-101.96542
31.476894,-101.966966
31.475148,-101.942734
31.489539,-101.982902
31.487074,-101.964898
31.33728,-101.897348
31.562695,-102.003321
31.571855,-101.996919
31.645988,-101.922167
31.601914,-101.899392
31.641702,-101.874891
31.637554,-101.911448
31.468648,-102.003903
31.501554,-101.953792
31.49605,-101.952923
31.478657,-102.016493
31.481489,-101.966279
31.629662,-101.829119
31.473726,-102.003727
31.475929,-101.954128
31.47653,-101.960949
31.504549,-102.001487
31.496267,-102.026509
31.45224,-101.980651
31.512891,-101.976656
31.461519,-101.967564
31.609108,-102.000099
31.493421,-101.99048
31.497629,-101.965727
31.484463,-102.015864
31.58283,-102.045197
31.466749,-101.967199
31.480481,-101.942272
31.471902,-101.967255
31.492821,-101.978017
31.489329,-102.015385
31.363899,-101.899061
31.370814,-101.901322
31.581835,-101.987047
31.478236,-102.003646
31.458311,-102.004785
31.474645,-102.016444
31.46948,-102.01632
31.464213,-102.016867
31.45932,-102.016933
31.454091,-102.017192
31.383556,-101.883221
31.591455,-101.994612
31.54319,-101.93914
31.536008,-101.936919
31.448543,-102.005919
31.542167,-101.78421
31.5286,-101.784911
31.454484,-101.879617
31.455632,-101.868731
31.432519,-101.869007
31.443115,-101.854493
31.433488,-101.841817
31.485942,-101.914544
31.460779,-101.876648
31.373056,-101.893744
31.486829,-102.003307
31.469514,-101.977339
31.477399,-101.97907
31.498968,-101.94279
31.485723,-101.944269
31.481441,-101.953235
31.48989,-101.941865
31.507568,-101.95195
31.502485,-101.977383
31.44194,-101.87362
31.457115,-101.98029
31.498505,-101.99006
31.495156,-102.014878
31.466199,-101.954886
31.485025,-101.982621
31.478598,-101.997487
31.511245,-101.952288
31.516806,-101.951791
31.526508,-101.951854
31.494319,-102.032587
31.452553,-101.993401
31.507855,-101.97694
31.512588,-101.964315
31.517436,-101.964379
31.599101,-102.010097
31.569219,-101.991935
31.647435,-101.932278
31.522103,-101.963215
31.428133,-101.866352
31.451119,-101.851358
31.448911,-101.859838
31.437046,-101.847299
31.443957,-101.849167
31.464443,-101.920848
31.465885,-101.883069
31.499231,-101.787264
31.450046,-101.886936
31.293534,-101.788612
31.506158,-101.824247
31.504756,-101.893441
31.62816,-101.835852
31.609584,-101.898044
31.64173,-101.809917
31.650429,-101.870136
31.637312,-101.893313
31.648054,-101.896659
31.630723,-101.841242
31.637852,-101.843503
31.621522,-101.896835
31.62776,-101.903548
31.648116,-101.837751
31.644426,-101.913663
31.607329,-101.892433
31.548945,-101.785094
31.52811,-101.778538
31.424419,-101.8826
31.557402,-102.106807
31.388931,-101.875915
31.595761,-102.040341
31.49725,-101.795248
31.506719,-101.789232
31.512456,-101.81349
31.483257,-101.825652
31.426256,-101.87432
31.407076,-101.859915
31.432397,-101.881116
31.526608,-101.848077
31.508721,-101.908701
31.47365,-101.83523
31.556078,-102.106275
31.606177,-102.01235
31.597826,-102.031997
31.331372,-101.901384
31.387994,-101.892907
31.558912,-102.099152
31.394441,-101.90007
31.414452,-101.892975
31.477882,-101.932861
31.417733,-101.911499
31.560778,-102.089348
31.590608,-102.030064
31.556586,-101.996927
31.597061,-102.018618
31.476919,-101.972721
31.503039,-101.947028
31.49747,-101.947193
31.604207,-102.020988
31.623746,-102.018073
31.639989,-101.889769
31.635631,-101.883077
31.649941,-101.888469
31.636248,-101.865603
31.629478,-101.895191
31.651318,-101.834253
31.529939,-101.914756
31.646538,-101.905164
31.618867,-101.990727
31.62695,-101.875774
31.626937,-101.889769
31.62437,-101.884596
31.640292,-101.848811
31.602523,-101.846775
31.612626,-101.903161
31.555523,-101.872049
31.619706,-101.904359
31.642773,-101.894902
31.63801,-101.857554
31.578943,-101.834251
31.56305,-101.887345
31.591936,-101.825606
31.584855,-101.792735
31.619025,-101.827
31.60064,-101.817533
31.537731,-101.896168
31.63696,-101.831448
31.643083,-101.867669
31.642192,-101.840413
31.643895,-101.833342
31.647819,-101.86499
31.646368,-101.87836
31.617418,-101.882153
31.650831,-101.852196
31.622209,-101.879109
31.608967,-101.784982
31.618442,-101.847025
31.612534,-101.871428
31.635236,-101.869515
31.630438,-101.821962
31.582159,-101.884008
31.595814,-101.876017
31.594002,-101.884108
31.602181,-101.880172
31.59928,-101.894226
31.5898,-101.885439
31.572713,-101.976739
31.405087,-101.842021
31.428079,-101.855807
31.408276,-101.832966
31.649898,-101.822492
31.465587,-101.87605
31.455945,-101.873947
31.470993,-101.90799
31.649011,-101.910058
31.646839,-101.868882
31.647803,-101.883064
31.624084,-101.901652
31.634412,-101.878322
31.619104,-101.890811
31.628687,-101.881073
31.61366,-101.881204
31.61991,-101.887689
31.614324,-101.86381
31.616817,-101.868676
31.632346,-101.900233
31.582438,-101.97846
31.594844,-101.848808
31.609608,-101.848663
31.55746,-101.846151
31.631889,-101.868603
31.638856,-101.870811
31.633739,-101.826784
31.632721,-101.832837
31.639879,-101.835093
31.558027,-101.810166
31.635733,-101.851814
31.597515,-101.854194
31.550101,-101.829832
31.589308,-101.838309
31.525571,-101.887485
31.606062,-101.851909
31.584528,-101.841025
31.587708,-101.859565
31.542487,-101.861871
31.645469,-101.858944
31.620661,-101.85209
31.538831,-101.908868
31.597142,-101.804649
31.625394,-101.814243
31.649723,-101.856647
31.603337,-101.794131
31.557533,-101.89445
31.536207,-101.904056
31.617912,-101.815709
31.548768,-101.882956
31.593836,-101.817369
31.585163,-101.823495
31.580628,-101.777378
31.550302,-101.892205
31.601812,-101.784297
31.55461,-101.791531
31.595762,-101.777907
31.586678,-101.784043
31.42048,-101.839882
31.41291,-101.818955
31.625672,-101.831141
31.55974,-101.886374
31.627538,-101.823096
31.594489,-101.799682
31.587127,-101.81498
31.592791,-101.808116
31.587467,-101.797484
31.605087,-101.803399
31.547473,-101.87226
31.530615,-101.879836
31.62318,-101.808532
31.611314,-101.809205
31.542135,-101.879067
31.645098,-101.810899
31.588533,-101.775561
31.612057,-101.822629
31.555413,-101.90327
31.591123,-101.780797
31.598506,-101.782324
31.578775,-101.817125
31.583861,-101.778429
31.610263,-101.795828
31.603703,-101.776105
31.582285,-101.787052
31.579518,-101.782521
31.589317,-101.789281
31.614821,-101.79319
31.619528,-101.820706
31.573127,-101.780721
31.602616,-101.7804
31.592031,-101.776703
31.613302,-101.783665
31.605945,-101.816625
31.577242,-101.776278
31.605205,-101.785573
31.623292,-101.839872
31.54568,-101.89583
31.548233,-101.901041
31.566378,-101.777256
31.522556,-101.88197
31.5292,-101.901838
31.575255,-101.784768
31.602363,-101.798204
31.60779,-101.791071
31.568254,-101.782516
31.606865,-101.812564
31.613294,-101.800476
31.614818,-101.810317
31.559013,-101.806064
31.604258,-101.790013
31.52,-101.87679
31.648833,-101.785541
31.610697,-101.778509
31.607183,-101.776781
31.651215,-101.786551
31.621204,-101.834193
31.524043,-101.891447
31.593518,-101.80446
31.591942,-101.794486
31.609679,-101.782497
31.55289,-101.898081
31.595203,-101.813416
31.605144,-101.820703
31.517166,-101.88924
31.583203,-101.7899
31.537819,-101.913048
31.599799,-101.793057
31.554569,-101.808879
31.588383,-101.793366
31.574506,-101.886557
31.626137,-101.809761
31.581284,-101.808912
31.616861,-101.784117
31.584378,-101.876803
31.595821,-101.822773
31.599422,-101.810683
31.604164,-101.80659
31.594821,-101.782004
31.590184,-101.785147
31.557239,-101.78228
31.623062,-101.826102
31.624386,-101.817875
31.589645,-101.82047
31.531722,-101.906758
31.591217,-101.812112
31.572669,-101.828921
31.612785,-101.819432
31.592893,-101.790393
31.565889,-101.801988
31.573728,-101.775213
31.564709,-101.80004
31.561197,-101.813073
31.562244,-101.781923
31.651114,-101.803957
31.63999,-101.783059
31.64039,-101.779426
31.643876,-101.782429
31.632824,-101.780873
31.63585,-101.786194
31.647887,-101.781784
31.630087,-101.793187
31.582845,-102.014399
31.591033,-102.012549
31.633712,-101.776913
31.618011,-101.780834
31.427434,-101.896163
31.434727,-101.87541
31.438525,-101.877677
31.495806,-101.813235
31.452674,-101.891727
31.397825,-101.845588
31.403143,-101.847193
31.459763,-101.867144
31.454136,-101.857268
31.478666,-101.821816
31.484838,-101.816867
31.454761,-101.885045
31.487771,-101.828358
31.493402,-101.822131
31.437648,-101.859275
31.443644,-101.860737
31.487763,-101.822204
31.486779,-101.905605
31.495379,-101.906663
31.492289,-101.809667
31.418226,-101.876243
31.397661,-101.832539
31.40176,-101.827353
31.453595,-101.863238
31.417969,-101.851615
31.402893,-101.81969
31.453075,-101.899662
31.434866,-101.88821
31.431767,-101.846435
31.438847,-101.84142
31.644373,-101.78017
31.631913,-101.784979
31.639118,-101.787186
31.431485,-101.88508
31.427015,-101.88806
31.439837,-101.900324
31.448191,-101.894694
31.462984,-101.864255
31.423832,-101.869709
31.447236,-101.86838
31.457107,-101.853608
31.439095,-101.852446
31.430097,-101.87563
31.445772,-101.840839
31.435202,-101.837548
31.431114,-101.853832
31.423094,-101.856297
31.448236,-101.846436
31.430911,-101.823154
31.413523,-101.848348
31.415517,-101.840515
31.421097,-101.815356
31.419598,-101.806484
31.419392,-101.824032
31.415141,-101.858113
31.410685,-101.861062
31.413221,-101.866274
31.411311,-101.874387
31.414147,-101.813623
31.407133,-101.811453
31.424499,-101.834305
31.417472,-101.832194
31.404775,-101.83729
31.440861,-101.909468
31.446457,-101.889775
31.486111,-101.896916
31.488,-101.888777
31.473605,-101.866659
31.467747,-101.874482
31.460414,-101.889787
31.461858,-101.883676
31.467583,-101.892416
31.483105,-101.922325
31.489138,-101.928583
31.492,-101.916305
31.480547,-101.882175
31.461967,-101.899912
31.460532,-101.906473
31.453476,-101.904262
31.468992,-101.885885
31.477598,-101.929331
31.433225,-101.894157
31.43067,-101.840821
31.413782,-101.831071
31.444086,-101.880267
31.463718,-101.925066
31.484695,-101.931575
31.469112,-101.917908
31.471612,-101.92313
31.402469,-101.862434
31.477167,-101.898493
31.421936,-101.87771
31.425365,-101.843617
31.404229,-101.872169
31.40167,-101.866989
31.450168,-101.869418
31.417695,-101.863313
31.398171,-101.865878
31.438753,-101.869628
31.524745,-101.777479
31.629762,-101.876526
31.633974,-101.8921
31.635332,-101.901114
31.506169,-101.776014
31.501808,-101.778291
31.548012,-101.779771
31.552631,-101.781943
31.513017,-101.778082
31.494008,-101.776646
31.436018,-101.882617
31.535335,-101.780764
31.538807,-101.78182
31.520168,-101.780315
31.516696,-101.779291
31.547888,-101.789309
31.471317,-101.892187
31.442377,-101.839505
31.441551,-101.893008
31.478863,-101.889907
31.498487,-101.905121
31.500427,-101.896754
31.395331,-101.847533
31.415559,-101.871323
31.502243,-101.88896
31.387157,-101.866786
31.509854,-101.904338
31.507264,-101.899144
31.517806,-101.902407
31.50693,-101.881574
31.505222,-101.906916
31.393563,-101.868473
31.512275,-101.878648
31.392067,-101.859452
31.387532,-101.862544
31.512565,-101.907549
31.560603,-101.847473
31.558115,-101.841982
31.562572,-101.838955
31.55901,-101.838221
31.556169,-101.850509
31.397616,-101.856044
31.473911,-101.879742
31.406368,-101.846529
31.511691,-101.800158
31.60837,-101.804415
31.600824,-101.806323
31.596121,-101.809287
31.273388,-101.833555
31.585827,-101.787999
31.62911,-101.814418
31.587817,-101.780066
31.611536,-101.791572
31.514665,-101.787385
31.619608,-101.842487
31.57609,-101.781316
31.588482,-101.957907
31.559289,-101.952536
31.555702,-101.951842
31.561099,-101.944991
31.584355,-101.96082
31.553878,-101.893965
31.526132,-101.882792
31.532359,-101.902849
31.538803,-101.86081
31.599498,-101.827105
31.603116,-101.828725
31.593264,-101.821863
31.616058,-101.82287
31.54065,-101.852496
31.547753,-101.887024
31.539715,-101.905152
31.551933,-101.902181
31.544155,-101.853587
31.528623,-101.888267
31.530856,-101.910873
31.554448,-101.858172
31.545245,-101.833291
31.547783,-101.838494
31.521658,-101.886285
31.576228,-101.829746
31.555946,-101.88518
31.549711,-101.878858
31.540592,-102.079947
31.365701,-101.890891
31.377366,-101.889685
31.646577,-102.017227
31.59196,-102.00841
31.373577,-101.906592
31.361542,-101.894152
31.517618,-101.823915
31.515264,-101.897252
31.424107,-101.851996
31.522614,-101.930237
31.530249,-101.945751
31.436761,-101.895212
31.429596,-101.893046
31.438916,-101.88742
31.545861,-101.784034
31.521223,-101.776357
31.427122,-101.822091
31.429208,-101.813269
31.412202,-101.821858
31.508231,-101.895044
31.502831,-101.902135
31.446636,-101.885454
31.446055,-101.872111
31.447935,-101.864305
31.542756,-102.084732
31.320987,-101.885833
31.328016,-101.877598
31.527287,-101.782723
31.403573,-101.858763
31.411836,-101.839341
31.552772,-101.785855
31.54439,-101.792424
31.55081,-101.78119
31.554817,-101.778053
31.33166,-101.886282
31.497966,-101.777623
31.410347,-101.878483
31.403297,-101.87627
31.489921,-101.880635
31.514752,-101.866017
31.598145,-102.014182
31.407111,-101.956564
31.399082,-101.958516
31.591649,-102.025944
31.503857,-101.784059
31.43419,-101.969698
31.436944,-101.957452
31.486681,-101.840064
31.492456,-101.832719
31.512521,-101.795538
31.408104,-101.952429
31.328465,-101.881799
31.321088,-101.877696
31.32122,-101.890498
31.324599,-101.885639
31.398253,-101.883502
31.402338,-101.88034
31.408432,-101.886601
31.287988,-101.843668
31.284507,-101.844102
31.295424,-101.843502
31.291772,-101.843563
31.427763,-101.805324
31.410635,-101.81256
31.423865,-101.821009
31.400681,-101.822632
31.444124,-101.991837
31.466722,-101.987271
31.472692,-102.022921
31.482907,-102.020278
31.496253,-101.981868
31.496163,-102.019297
31.295033,-101.783774
31.280383,-101.783898
31.240521,-101.836055
31.244103,-101.831425
31.45513,-101.897333
31.491952,-102.007896
31.461221,-101.972821
31.476726,-101.949545
31.507855,-101.980962
31.51719,-101.969218
31.486562,-101.992243
31.507867,-101.955012
31.42216,-101.860404
31.438452,-101.856458
31.265936,-101.81855
31.27325,-101.805447
31.273199,-101.796638
31.262154,-101.792935
31.273125,-101.783962
31.449263,-101.775539
31.472584,-101.9601
31.477076,-101.867737
31.527873,-101.826623
31.527311,-101.861528
31.47996,-101.985254
31.441399,-101.955124
31.464502,-102.025646
31.428303,-101.962814
31.425677,-101.957738
31.400958,-101.950274
31.496411,-102.043349
31.475556,-101.841871
31.455243,-101.848637
31.486814,-101.809421
31.482463,-101.860661
31.477245,-101.802057
31.432932,-101.814726
31.240602,-101.853183
31.243877,-101.818349
31.221884,-101.788684
31.222031,-101.810156
31.273554,-101.861459
31.262571,-101.8441
31.229528,-101.840366
31.251043,-101.801088
31.277386,-101.891478
31.284738,-101.883402
31.303068,-101.891189
31.310239,-101.865369
31.321115,-101.903103
31.284532,-101.848327
31.406142,-101.960635
31.409048,-101.948327
31.39843,-101.945132
31.399997,-101.954472
31.527088,-101.944767
31.488982,-101.924132
31.438894,-101.8874
31.526395,-101.931402
31.344649,-101.900452
31.303019,-101.882723
31.328592,-101.903083
31.502354,-102.036548
31.457927,-102.030573
31.439082,-101.965692
31.465453,-102.009612
31.488684,-102.019552
31.446998,-101.980948
31.46715,-101.998609
31.494909,-101.99506
31.45414,-101.986659
31.480397,-102.025011
31.500189,-102.012278
31.497279,-101.908808
31.499372,-102.002916
31.504443,-101.911419
31.280013,-101.805389
31.280158,-101.792351
31.287719,-101.805326
31.284222,-101.796544
31.26629,-101.87893
31.273746,-101.887308
31.514881,-101.914927
31.277315,-101.8788
31.323878,-101.895176
31.649217,-102.022229
31.496607,-101.816797
31.511433,-101.913586
31.518302,-101.915755
31.526199,-101.834875
31.520252,-101.828942
31.522361,-101.803443
31.532082,-101.841102
31.494502,-101.824964
31.489382,-101.814607
31.545949,-101.797481
31.524933,-101.808611
31.475013,-101.827627
31.273487,-101.845247
31.273399,-101.826952
31.26573,-101.784034
31.26991,-101.853045
31.50618,-101.806698
31.5203,-101.793216
31.503613,-101.801512
31.499905,-101.957806
31.500904,-101.795922
31.513251,-101.981006
31.516919,-101.955451
31.525696,-101.955196
31.490398,-101.971559
31.498696,-101.970918
31.478109,-102.022306
31.213745,-101.84048
31.21849,-101.823212
31.317277,-101.86536
31.29944,-101.891229
31.286597,-101.891372
31.478067,-101.937159
31.466674,-101.962235
31.468952,-101.973097
31.454537,-101.968193
31.331437,-101.894805
31.484063,-101.938882
31.221893,-101.792887
31.159992,-101.806433
31.170882,-101.789092
31.196476,-101.806135
31.541482,-101.786803
31.262427,-101.822348
31.287778,-101.784316
31.32107,-101.894692
31.341793,-101.91263
31.328434,-101.88599
31.33836,-101.929747
31.332686,-101.918662
31.32852,-101.894648
31.462946,-102.010006
31.489428,-101.960766
31.470675,-102.009616
31.49583,-101.97118
31.456595,-102.011285
31.447576,-102.027175
31.435972,-101.961532
31.428465,-102.010731
31.333598,-101.914578
31.342763,-101.908608
31.343679,-101.904527
31.339233,-101.907545
31.330085,-101.913516
31.329174,-101.9176
31.33828,-101.911625
31.340184,-101.903471
31.341136,-101.899391
31.421609,-101.943238
31.423131,-101.904398
31.295582,-101.882798
31.292041,-101.89131
31.313687,-101.861128
31.277207,-101.857208
31.262652,-101.86117
31.269966,-101.831149
31.214753,-101.810198
31.185338,-101.775948
31.270044,-101.882791
31.218533,-101.831233
31.258922,-101.788409
31.605031,-101.999153
31.602858,-101.993752
31.443963,-101.967353
31.372735,-101.923805
31.370656,-101.932626
31.600551,-102.006167
31.43991,-101.993894
31.429641,-102.006152
31.433001,-102.012159
31.449188,-102.019323
31.487869,-102.036236
31.524304,-101.974252
31.518453,-101.997912
31.509854,-102.035132
31.445641,-102.013431
31.471783,-101.942151
31.243765,-101.788483
31.280991,-101.887211
31.226358,-101.857916
31.244789,-101.858091
31.273791,-101.891649
31.273599,-101.839538
31.518077,-101.782067
31.512232,-101.782429
31.403959,-101.889612
31.435349,-101.992449
31.461287,-102.032312
31.501369,-102.045559
31.531741,-101.779634
31.526358,-101.786818
31.517211,-101.776183
31.523676,-101.781411
31.33505,-101.923107
31.442943,-101.949584
31.440115,-101.9611
31.302708,-101.847547
31.262685,-101.883198
31.439116,-102.01308
31.448427,-101.97485
31.26952,-101.788222
31.273095,-101.778642
31.274098,-101.878838
31.292051,-101.88286
31.280166,-101.79376
31.508725,-101.781337
31.505219,-101.780243
31.507438,-101.778743
31.504578,-102.008194
31.513062,-102.021656
31.454915,-101.943297
31.453743,-101.961224
31.458044,-101.929888
31.405881,-101.88145
31.427345,-101.966896
31.438517,-101.999731
31.430929,-102.000467
31.437364,-102.00461
31.442895,-101.998916
31.444726,-101.986912
31.33916,-101.924363
31.33382,-101.928372
31.485014,-102.040098
31.502504,-102.042161
31.456013,-102.021386
31.450328,-102.028693
31.515685,-102.010027
31.642749,-102.033593
31.645283,-102.038845
31.635671,-102.03124
31.638197,-102.036489
31.394903,-101.957365
31.397442,-101.949221
31.262455,-101.840086
31.424835,-101.913458
31.413668,-101.945264
31.243801,-101.779674
31.378457,-101.920622
31.262815,-101.831275
31.430128,-101.95495
31.435056,-101.965583
31.4099,-101.882706
31.401448,-101.884144
31.431904,-101.963882
31.320965,-101.881498
31.451384,-102.022875
31.375193,-101.899271
31.526959,-101.962565
31.509696,-101.986208
31.522385,-101.969112
31.467781,-102.02138
31.463527,-101.973316
31.518272,-101.9741
31.521567,-101.986432
31.515757,-101.986436
31.45859,-101.962159
31.442878,-102.00618
31.424785,-101.96177
31.426052,-101.905139
31.462771,-101.937508
31.450707,-101.94992
31.445013,-101.948073
31.453945,-102.029918
31.427587,-101.936137
31.414825,-101.937386
31.637596,-102.023069
31.640124,-102.028315
31.422411,-101.940832
31.424559,-101.94901
31.491612,-102.037618
31.431684,-101.994727
31.43166,-102.008866
31.288188,-101.852663
31.376373,-101.92888
31.48777,-102.008046
31.488465,-101.996496
31.507051,-101.996003
31.503702,-102.03219
31.501231,-101.994152
31.507252,-102.021756
31.510085,-102.010245
31.512795,-101.998135
31.501434,-102.019786
31.511574,-102.027587
31.506668,-102.033498
31.48393,-102.026683
31.516934,-102.004124
31.514279,-102.015709
31.492308,-102.019175
31.488665,-102.041422
31.488102,-102.027712
31.404569,-101.951353
31.403589,-101.955504
31.452269,-101.973631
31.450802,-102.016078
31.461274,-101.943795
31.46184,-101.955529
31.45627,-101.955587
31.471556,-101.949304
31.436037,-102.010311
31.277024,-101.826302
31.273884,-101.822701
31.26962,-101.805481
31.265754,-101.788258
31.149811,-101.797331
31.306599,-101.874227
31.262625,-101.870473
31.512878,-101.986611
31.516746,-101.980466
31.522865,-101.980546
31.503525,-101.958721
31.528371,-101.956326
31.519516,-101.992319
31.269928,-101.865623
31.280797,-101.87835
31.295729,-101.891887
31.302847,-101.878088
31.266057,-101.835197
31.444623,-101.962343
31.447507,-101.950904
31.366445,-101.939522
31.418816,-101.932935
31.359452,-101.936791
31.355997,-101.931544
31.404914,-101.88553
31.262438,-101.809552
31.255173,-101.830894
31.331975,-101.877542
31.324478,-101.877445
31.43358,-101.956354
31.432699,-102.004492
31.434165,-101.997997
31.434145,-102.007572
31.456359,-102.026484
31.220908,-101.975019
31.368108,-101.934529
31.195293,-102.002741
31.298987,-101.866239
31.523161,-101.954584
31.524388,-101.960307
31.525618,-101.96846
31.505161,-101.983177
31.521008,-101.974952
31.519635,-101.980619
31.504421,-101.9877
31.510227,-101.980325
31.24384,-101.784363
31.469978,-101.961382
31.449341,-101.967751
31.455864,-101.97223
31.447623,-101.960773
31.442229,-101.963811
31.438942,-101.917497
31.466292,-101.93989
31.474226,-101.94869
31.511249,-101.992547
31.505854,-102.015509
31.463669,-102.029323
31.460586,-102.027934
31.495469,-102.038698
31.451836,-101.956442
31.435327,-102.002027
31.437295,-101.995327
31.257247,-101.896279
31.520582,-101.988238
31.271991,-101.91676
31.456587,-101.941214
31.436729,-102.006645
31.501199,-102.043443
31.254815,-101.778969
31.258558,-101.800704
31.418861,-101.932948
31.299118,-101.869406
31.299033,-101.843327
31.27716,-101.848919
31.266114,-101.848482
31.30657,-101.860566
31.25358,-101.904401
31.334511,-101.910485
31.249454,-101.816234
31.258651,-101.814037
31.442845,-102.013517
31.440431,-102.006036
31.463695,-101.962219
31.452155,-101.967065
31.456551,-101.961797
31.450732,-101.961267
31.458938,-101.95516
31.44849,-101.987055
31.451357,-101.987155
31.306137,-101.885965
31.27719,-101.865643
31.434925,-101.916345
31.416916,-101.946885
31.280644,-101.85254
31.266165,-101.857293
31.262176,-101.796744
31.269543,-101.791935
31.265831,-101.801004
31.248182,-101.827181
31.244709,-101.840863
31.315682,-101.873522
31.485927,-102.021386
31.491299,-101.99575
31.518258,-101.988242
31.421346,-101.912336
31.459506,-102.022523
31.452333,-102.020349
31.448167,-102.024092
31.443659,-101.959472
31.337147,-101.900368
31.446593,-101.965179
31.501249,-102.007489
31.494866,-102.008165
31.341136,-101.89939
31.423595,-101.984579
31.41907,-101.983132
31.515926,-101.998193
31.508229,-102.027553
31.509918,-102.021426
31.495936,-101.958218
31.519869,-101.953298
31.373866,-101.919125
31.239099,-101.912449
31.371718,-101.927922
31.497735,-101.996261
31.500982,-102.031012
31.291388,-101.870181
31.425107,-101.978845
31.519849,-101.968404
31.507709,-101.972646
31.503494,-101.984605
31.291434,-101.78865
31.198881,-101.997246
31.488778,-101.986541
31.495846,-101.989493
31.209544,-101.896531
31.26628,-101.865552
31.251047,-101.776128
